Time,altitude via coords,altitude via ecc ano,altitude via true ano
4506,6798872.866250,6792145.501118,6792145.501118
4507,6798869.983000,6792148.384368,6792148.384368
4508,6798867.095478,6792151.271889,6792151.271889
4509,6798864.203688,6792154.163679,6792154.163679
4510,6798861.307634,6792157.059734,6792157.059734
4511,6798858.407318,6792159.960049,6792159.960049
4512,6798855.502746,6792162.864622,6792162.864622
4513,6798852.593920,6792165.773448,6792165.773448
4514,6798849.680844,6792168.686523,6792168.686523
4515,6798846.763522,6792171.603845,6792171.603845
4516,6798843.841958,6792174.525409,6792174.525409
4517,6798840.916156,6792177.451212,6792177.451212
4518,6798837.986118,6792180.381249,6792180.381249
4519,6798835.051850,6792183.315518,6792183.315518
4520,6798832.113354,6792186.254014,6792186.254014
4521,6798829.170634,6792189.196733,6792189.196733
4522,6798826.223695,6792192.143673,6792192.143673
4523,6798823.272539,6792195.094829,6792195.094829
4524,6798820.317171,6792198.050197,6792198.050197
4525,6798817.357594,6792201.009773,6792201.009773
4526,6798814.393813,6792203.973555,6792203.973555
4527,6798811.425830,6792206.941537,6792206.941537
4528,6798808.453650,6792209.913717,6792209.913717
4529,6798805.477277,6792212.890091,6792212.890091
4530,6798802.496714,6792215.870654,6792215.870654
4531,6798799.511964,6792218.855403,6792218.855403
4532,6798796.523033,6792221.844334,6792221.844334
4533,6798793.529924,6792224.837444,6792224.837444
4534,6798790.532640,6792227.834728,6792227.834728
4535,6798787.531185,6792230.836182,6792230.836182
4536,6798784.525564,6792233.841804,6792233.841804
4537,6798781.515779,6792236.851588,6792236.851588
4538,6798778.501835,6792239.865532,6792239.865532
4539,6798775.483736,6792242.883631,6792242.883631
4540,6798772.461486,6792245.905882,6792245.905882
4541,6798769.435087,6792248.932280,6792248.932280
4542,6798766.404545,6792251.962822,6792251.962822
4543,6798763.369863,6792254.997504,6792254.997504
4544,6798760.331045,6792258.036322,6792258.036322
4545,6798757.288095,6792261.079272,6792261.079272
4546,6798754.241016,6792264.126351,6792264.126351
4547,6798751.189813,6792267.177554,6792267.177554
4548,6798748.134490,6792270.232878,6792270.232878
4549,6798745.075049,6792273.292318,6792273.292318
4550,6798742.011496,6792276.355871,6792276.355871
4551,6798738.943834,6792279.423533,6792279.423533
4552,6798735.872067,6792282.495300,6792282.495300
4553,6798732.796200,6792285.571168,6792285.571168
4554,6798729.716234,6792288.651133,6792288.651133
4555,6798726.632176,6792291.735191,6792291.735191
4556,6798723.544029,6792294.823339,6792294.823339
4557,6798720.451796,6792297.915572,6792297.915572
4558,6798717.355481,6792301.011886,6792301.011886
4559,6798714.255090,6792304.112278,6792304.112278
4560,6798711.150624,6792307.216743,6792307.216743
4561,6798708.042089,6792310.325278,6792310.325278
4562,6798704.929489,6792313.437878,6792313.437878
4563,6798701.812827,6792316.554541,6792316.554541
4564,6798698.692107,6792319.675260,6792319.675260
4565,6798695.567334,6792322.800034,6792322.800034
4566,6798692.438511,6792325.928857,6792325.928857
4567,6798689.305642,6792329.061726,6792329.061726
4568,6798686.168731,6792332.198636,6792332.198636
4569,6798683.027783,6792335.339585,6792335.339585
4570,6798679.882801,6792338.484567,6792338.484567
4571,6798676.733789,6792341.633579,6792341.633579
4572,6798673.580751,6792344.786616,6792344.786616
4573,6798670.423692,6792347.943675,6792347.943675
4574,6798667.262615,6792351.104752,6792351.104752
4575,6798664.097525,6792354.269843,6792354.269843
4576,6798660.928424,6792357.438943,6792357.438943
4577,6798657.755319,6792360.612049,6792360.612049
4578,6798654.578211,6792363.789156,6792363.789156
4579,6798651.397107,6792366.970261,6792366.970261
4580,6798648.212008,6792370.155359,6792370.155359
4581,6798645.022921,6792373.344447,6792373.344447
4582,6798641.829848,6792376.537520,6792376.537520
4583,6798638.632793,6792379.734574,6792379.734574
4584,6798635.431762,6792382.935606,6792382.935606
4585,6798632.226757,6792386.140610,6792386.140610
4586,6798629.017784,6792389.349584,6792389.349584
4587,6798625.804845,6792392.562522,6792392.562522
4588,6798622.587946,6792395.779422,6792395.779422
4589,6798619.367090,6792399.000278,6792399.000278
4590,6798616.142281,6792402.225086,6792402.225086
4591,6798612.913524,6792405.453844,6792405.453844
4592,6798609.680822,6792408.686546,6792408.686546
4593,6798606.444180,6792411.923188,6792411.923188
4594,6798603.203602,6792415.163766,6792415.163766
4595,6798599.959091,6792418.408276,6792418.408276
4596,6798596.710653,6792421.656714,6792421.656714
4597,6798593.458291,6792424.909076,6792424.909076
4598,6798590.202009,6792428.165358,6792428.165358
4599,6798586.941812,6792431.425555,6792431.425555
4600,6798583.677704,6792434.689664,6792434.689664
4601,6798580.409688,6792437.957680,6792437.957680
4602,6798577.137769,6792441.229598,6792441.229598
4603,6798573.861952,6792444.505416,6792444.505416
4604,6798570.582239,6792447.785128,6792447.785128
4605,6798567.298636,6792451.068731,6792451.068731
4606,6798564.011147,6792454.356220,6792454.356220
4607,6798560.719776,6792457.647592,6792457.647592
4608,6798557.424527,6792460.942841,6792460.942841
4609,6798554.125404,6792464.241964,6792464.241964
4610,6798550.822411,6792467.544956,6792467.544956
4611,6798547.515553,6792470.851814,6792470.851814
4612,6798544.204834,6792474.162533,6792474.162533
4613,6798540.890258,6792477.477109,6792477.477109
4614,6798537.571829,6792480.795538,6792480.795538
4615,6798534.249552,6792484.117815,6792484.117815
4616,6798530.923431,6792487.443937,6792487.443937
4617,6798527.593469,6792490.773898,6792490.773898
4618,6798524.259672,6792494.107695,6792494.107695
4619,6798520.922044,6792497.445324,6792497.445324
4620,6798517.580588,6792500.786780,6792500.786780
4621,6798514.235309,6792504.132059,6792504.132059
4622,6798510.886211,6792507.481156,6792507.481156
4623,6798507.533299,6792510.834069,6792510.834069
4624,6798504.176576,6792514.190791,6792514.190791
4625,6798500.816048,6792517.551319,6792517.551319
4626,6798497.451718,6792520.915649,6792520.915649
4627,6798494.083591,6792524.283777,6792524.283777
4628,6798490.711670,6792527.655697,6792527.655697
4629,6798487.335961,6792531.031406,6792531.031406
4630,6798483.956467,6792534.410900,6792534.410900
4631,6798480.573193,6792537.794174,6792537.794174
4632,6798477.186144,6792541.181224,6792541.181224
4633,6798473.795322,6792544.572045,6792544.572045
4634,6798470.400734,6792547.966634,6792547.966634
4635,6798467.002382,6792551.364985,6792551.364985
4636,6798463.600272,6792554.767096,6792554.767096
4637,6798460.194407,6792558.172960,6792558.172960
4638,6798456.784793,6792561.582574,6792561.582574
4639,6798453.371433,6792564.995934,6792564.995934
4640,6798449.954332,6792568.413035,6792568.413035
4641,6798446.533494,6792571.833874,6792571.833874
4642,6798443.108923,6792575.258444,6792575.258444
4643,6798439.680625,6792578.686743,6792578.686743
4644,6798436.248602,6792582.118765,6792582.118765
4645,6798432.812860,6792585.554507,6792585.554507
4646,6798429.373403,6792588.993964,6792588.993964
4647,6798425.930235,6792592.437132,6792592.437132
4648,6798422.483361,6792595.884006,6792595.884006
4649,6798419.032785,6792599.334582,6792599.334582
4650,6798415.578512,6792602.788856,6792602.788856
4651,6798412.120545,6792606.246822,6792606.246822
4652,6798408.658890,6792609.708477,6792609.708477
4653,6798405.193551,6792613.173817,6792613.173817
4654,6798401.724531,6792616.642836,6792616.642836
4655,6798398.251836,6792620.115531,6792620.115531
4656,6798394.775470,6792623.591897,6792623.591897
4657,6798391.295438,6792627.071930,6792627.071930
4658,6798387.811743,6792630.555624,6792630.555624
4659,6798384.324391,6792634.042977,6792634.042977
4660,6798380.833385,6792637.533983,6792637.533983
4661,6798377.338730,6792641.028637,6792641.028637
4662,6798373.840431,6792644.526936,6792644.526936
4663,6798370.338492,6792648.028875,6792648.028875
4664,6798366.832918,6792651.534450,6792651.534450
4665,6798363.323712,6792655.043655,6792655.043655
4666,6798359.810880,6792658.556488,6792658.556488
4667,6798356.294426,6792662.072942,6792662.072942
4668,6798352.774354,6792665.593014,6792665.593014
4669,6798349.250669,6792669.116699,6792669.116699
4670,6798345.723375,6792672.643992,6792672.643992
4671,6798342.192478,6792676.174890,6792676.174890
4672,6798338.657980,6792679.709387,6792679.709387
4673,6798335.119888,6792683.247480,6792683.247480
4674,6798331.578204,6792686.789163,6792686.789163
4675,6798328.032935,6792690.334433,6792690.334433
4676,6798324.484084,6792693.883284,6792693.883284
4677,6798320.931656,6792697.435712,6792697.435712
4678,6798317.375655,6792700.991712,6792700.991712
4679,6798313.816086,6792704.551281,6792704.551281
4680,6798310.252954,6792708.114413,6792708.114413
4681,6798306.686263,6792711.681105,6792711.681105
4682,6798303.116017,6792715.251350,6792715.251350
4683,6798299.542222,6792718.825146,6792718.825146
4684,6798295.964881,6792722.402487,6792722.402487
4685,6798292.383999,6792725.983369,6792725.983369
4686,6798288.799581,6792729.567787,6792729.567787
4687,6798285.211631,6792733.155736,6792733.155736
4688,6798281.620154,6792736.747213,6792736.747213
4689,6798278.025155,6792740.342212,6792740.342212
4690,6798274.426638,6792743.940730,6792743.940730
4691,6798270.824607,6792747.542760,6792747.542760
4692,6798267.219068,6792751.148300,6792751.148300
4693,6798263.610024,6792754.757343,6792754.757343
4694,6798259.997481,6792758.369886,6792758.369886
4695,6798256.381443,6792761.985924,6792761.985924
4696,6798252.761914,6792765.605453,6792765.605453
4697,6798249.138900,6792769.228467,6792769.228467
4698,6798245.512405,6792772.854963,6792772.854963
4699,6798241.882433,6792776.484935,6792776.484935
4700,6798238.248989,6792780.118379,6792780.118379
4701,6798234.612077,6792783.755290,6792783.755290
4702,6798230.971703,6792787.395664,6792787.395664
4703,6798227.327871,6792791.039496,6792791.039496
4704,6798223.680586,6792794.686782,6792794.686782
4705,6798220.029852,6792798.337516,6792798.337516
4706,6798216.375673,6792801.991694,6792801.991694
4707,6798212.718056,6792805.649312,6792805.649312
4708,6798209.057003,6792809.310364,6792809.310364
4709,6798205.392521,6792812.974847,6792812.974847
4710,6798201.724612,6792816.642755,6792816.642755
4711,6798198.053284,6792820.314084,6792820.314084
4712,6798194.378538,6792823.988829,6792823.988829
4713,6798190.700382,6792827.666985,6792827.666985
4714,6798187.018819,6792831.348549,6792831.348549
4715,6798183.333853,6792835.033514,6792835.033514
4716,6798179.645491,6792838.721877,6792838.721877
4717,6798175.953735,6792842.413632,6792842.413632
4718,6798172.258592,6792846.108776,6792846.108776
4719,6798168.560065,6792849.807302,6792849.807302
4720,6798164.858160,6792853.509208,6792853.509208
4721,6798161.152881,6792857.214487,6792857.214487
4722,6798157.444233,6792860.923135,6792860.923135
4723,6798153.732220,6792864.635148,6792864.635148
4724,6798150.016848,6792868.350520,6792868.350520
4725,6798146.298120,6792872.069247,6792872.069247
4726,6798142.576043,6792875.791325,6792875.791325
4727,6798138.850620,6792879.516748,6792879.516748
4728,6798135.121856,6792883.245512,6792883.245512
4729,6798131.389756,6792886.977612,6792886.977612
4730,6798127.654325,6792890.713043,6792890.713043
4731,6798123.915567,6792894.451800,6792894.451800
4732,6798120.173488,6792898.193879,6792898.193879
4733,6798116.428092,6792901.939276,6792901.939276
4734,6798112.679383,6792905.687984,6792905.687984
4735,6798108.927367,6792909.440000,6792909.440000
4736,6798105.172049,6792913.195319,6792913.195319
4737,6798101.413432,6792916.953935,6792916.953935
4738,6798097.651523,6792920.715845,6792920.715845
4739,6798093.886325,6792924.481042,6792924.481042
4740,6798090.117844,6792928.249524,6792928.249524
4741,6798086.346084,6792932.021284,6792932.021284
4742,6798082.571050,6792935.796318,6792935.796318
4743,6798078.792747,6792939.574621,6792939.574621
4744,6798075.011179,6792943.356188,6792943.356188
4745,6798071.226353,6792947.141015,6792947.141015
4746,6798067.438271,6792950.929096,6792950.929096
4747,6798063.646940,6792954.720427,6792954.720427
4748,6798059.852364,6792958.515004,6792958.515004
4749,6798056.054547,6792962.312820,6792962.312820
4750,6798052.253495,6792966.113872,6792966.113872
4751,6798048.449213,6792969.918154,6792969.918154
4752,6798044.641705,6792973.725662,6792973.725662
4753,6798040.830976,6792977.536391,6792977.536391
4754,6798037.017032,6792981.350336,6792981.350336
4755,6798033.199876,6792985.167492,6792985.167492
4756,6798029.379514,6792988.987854,6792988.987854
4757,6798025.555950,6792992.811417,6792992.811417
4758,6798021.729190,6792996.638177,6792996.638177
4759,6798017.899239,6793000.468129,6793000.468129
4760,6798014.066100,6793004.301267,6793004.301267
4761,6798010.229780,6793008.137587,6793008.137587
4762,6798006.390283,6793011.977085,6793011.977085
4763,6798002.547613,6793015.819754,6793015.819754
4764,6797998.701777,6793019.665591,6793019.665591
4765,6797994.852778,6793023.514590,6793023.514590
4766,6797991.000621,6793027.366746,6793027.366746
4767,6797987.145313,6793031.222055,6793031.222055
4768,6797983.286856,6793035.080511,6793035.080511
4769,6797979.425257,6793038.942111,6793038.942111
4770,6797975.560520,6793042.806848,6793042.806848
4771,6797971.692650,6793046.674718,6793046.674718
4772,6797967.821652,6793050.545715,6793050.545715
4773,6797963.947531,6793054.419836,6793054.419836
4774,6797960.070292,6793058.297075,6793058.297075
4775,6797956.189940,6793062.177427,6793062.177427
4776,6797952.306480,6793066.060888,6793066.060888
4777,6797948.419916,6793069.947451,6793069.947451
4778,6797944.530254,6793073.837113,6793073.837113
4779,6797940.637499,6793077.729868,6793077.729868
4780,6797936.741655,6793081.625712,6793081.625712
4781,6797932.842728,6793085.524639,6793085.524639
4782,6797928.940723,6793089.426645,6793089.426645
4783,6797925.035643,6793093.331724,6793093.331724
4784,6797921.127496,6793097.239872,6793097.239872
4785,6797917.216284,6793101.151083,6793101.151083
4786,6797913.302014,6793105.065353,6793105.065353
4787,6797909.384691,6793108.982677,6793108.982677
4788,6797905.464319,6793112.903049,6793112.903049
4789,6797901.540903,6793116.826465,6793116.826465
4790,6797897.614448,6793120.752919,6793120.752919
4791,6797893.684960,6793124.682407,6793124.682407
4792,6797889.752444,6793128.614924,6793128.614924
4793,6797885.816903,6793132.550464,6793132.550464
4794,6797881.878344,6793136.489023,6793136.489023
4795,6797877.936772,6793140.430596,6793140.430596
4796,6797873.992190,6793144.375177,6793144.375177
4797,6797870.044605,6793148.322762,6793148.322762
4798,6797866.094022,6793152.273345,6793152.273345
4799,6797862.140445,6793156.226922,6793156.226922
4800,6797858.183880,6793160.183488,6793160.183488
4801,6797854.224331,6793164.143037,6793164.143037
4802,6797850.261803,6793168.105564,6793168.105564
4803,6797846.296303,6793172.071065,6793172.071065
4804,6797842.327834,6793176.039534,6793176.039534
4805,6797838.356401,6793180.010966,6793180.010966
4806,6797834.382011,6793183.985357,6793183.985357
4807,6797830.404667,6793187.962700,6793187.962700
4808,6797826.424375,6793191.942992,6793191.942992
4809,6797822.441141,6793195.926227,6793195.926227
4810,6797818.454968,6793199.912400,6793199.912400
4811,6797814.465862,6793203.901505,6793203.901505
4812,6797810.473829,6793207.893539,6793207.893539
4813,6797806.478872,6793211.888495,6793211.888495
4814,6797802.480998,6793215.886369,6793215.886369
4815,6797798.480212,6793219.887156,6793219.887156
4816,6797794.476518,6793223.890849,6793223.890849
4817,6797790.469922,6793227.897446,6793227.897446
4818,6797786.460428,6793231.906939,6793231.906939
4819,6797782.448042,6793235.919325,6793235.919325
4820,6797778.432770,6793239.934598,6793239.934598
4821,6797774.414615,6793243.952753,6793243.952753
4822,6797770.393583,6793247.973784,6793247.973784
4823,6797766.369680,6793251.997688,6793251.997688
4824,6797762.343533,6793256.023834,6793256.023834
4825,6797758.313901,6793260.053466,6793260.053466
4826,6797754.281413,6793264.085954,6793264.085954
4827,6797750.246074,6793268.121293,6793268.121293
4828,6797746.207889,6793272.159479,6793272.159479
4829,6797742.166863,6793276.200505,6793276.200505
4830,6797738.123000,6793280.244367,6793280.244367
4831,6797734.076308,6793284.291060,6793284.291060
4832,6797730.026790,6793288.340578,6793288.340578
4833,6797725.974451,6793292.392917,6793292.392917
4834,6797721.919297,6793296.448070,6793296.448070
4835,6797717.861333,6793300.506034,6793300.506034
4836,6797713.800565,6793304.566803,6793304.566803
4837,6797709.736996,6793308.630371,6793308.630371
4838,6797705.670633,6793312.696734,6793312.696734
4839,6797701.601481,6793316.765886,6793316.765886
4840,6797697.529545,6793320.837823,6793320.837823
4841,6797693.454829,6793324.912538,6793324.912538
4842,6797689.377340,6793328.990027,6793328.990027
4843,6797685.297082,6793333.070285,6793333.070285
4844,6797681.214061,6793337.153307,6793337.153307
4845,6797677.128281,6793341.239086,6793341.239086
4846,6797673.039749,6793345.327619,6793345.327619
4847,6797668.948469,6793349.418899,6793349.418899
4848,6797664.854446,6793353.512922,6793353.512922
4849,6797660.757685,6793357.609682,6793357.609682
4850,6797656.658193,6793361.709175,6793361.709175
4851,6797652.555973,6793365.811394,6793365.811394
4852,6797648.451032,6793369.916336,6793369.916336
4853,6797644.343374,6793374.023994,6793374.023994
4854,6797640.233005,6793378.134363,6793378.134363
4855,6797636.119929,6793382.247438,6793382.247438
4856,6797632.004153,6793386.363214,6793386.363214
4857,6797627.885682,6793390.481686,6793390.481686
4858,6797623.764520,6793394.602848,6793394.602848
4859,6797619.640672,6793398.726695,6793398.726695
4860,6797615.514145,6793402.853222,6793402.853222
4861,6797611.384944,6793406.982424,6793406.982424
4862,6797607.253073,6793411.114295,6793411.114295
4863,6797603.118537,6793415.248830,6793415.248830
4864,6797598.981343,6793419.386024,6793419.386024
4865,6797594.841496,6793423.525872,6793423.525872
4866,6797590.699000,6793427.668367,6793427.668367
4867,6797586.553861,6793431.813506,6793431.813506
4868,6797582.406084,6793435.961283,6793435.961283
4869,6797578.255675,6793440.111692,6793440.111692
4870,6797574.102639,6793444.264729,6793444.264729
4871,6797569.946981,6793448.420387,6793448.420387
4872,6797565.788706,6793452.578662,6793452.578662
4873,6797561.627819,6793456.739548,6793456.739548
4874,6797557.464327,6793460.903041,6793460.903041
4875,6797553.298234,6793465.069134,6793465.069134
4876,6797549.129545,6793469.237822,6793469.237822
4877,6797544.958267,6793473.409101,6793473.409101
4878,6797540.784403,6793477.582964,6793477.582964
4879,6797536.607960,6793481.759407,6793481.759407
4880,6797532.428943,6793485.938425,6793485.938425
4881,6797528.247357,6793490.120011,6793490.120011
4882,6797524.063207,6793494.304160,6793494.304160
4883,6797519.876499,6793498.490868,6793498.490868
4884,6797515.687238,6793502.680129,6793502.680129
4885,6797511.495430,6793506.871938,6793506.871938
4886,6797507.301079,6793511.066288,6793511.066288
4887,6797503.104191,6793515.263176,6793515.263176
4888,6797498.904772,6793519.462595,6793519.462595
4889,6797494.702827,6793523.664541,6793523.664541
4890,6797490.498360,6793527.869007,6793527.869007
4891,6797486.291378,6793532.075989,6793532.075989
4892,6797482.081886,6793536.285481,6793536.285481
4893,6797477.869890,6793540.497478,6793540.497478
4894,6797473.655393,6793544.711974,6793544.711974
4895,6797469.438403,6793548.928965,6793548.928965
4896,6797465.218924,6793553.148444,6793553.148444
4897,6797460.996961,6793557.370407,6793557.370407
4898,6797456.772520,6793561.594847,6793561.594847
4899,6797452.545607,6793565.821760,6793565.821760
4900,6797448.316227,6793570.051141,6793570.051141
4901,6797444.084384,6793574.282983,6793574.282983
4902,6797439.850086,6793578.517282,6793578.517282
4903,6797435.613336,6793582.754032,6793582.754032
4904,6797431.374140,6793586.993227,6793586.993227
4905,6797427.132504,6793591.234863,6793591.234863
4906,6797422.888433,6793595.478934,6793595.478934
4907,6797418.641933,6793599.725434,6793599.725434
4908,6797414.393009,6793603.974359,6793603.974359
4909,6797410.141665,6793608.225702,6793608.225702
4910,6797405.887909,6793612.479458,6793612.479458
4911,6797401.631745,6793616.735623,6793616.735623
4912,6797397.373178,6793620.994190,6793620.994190
4913,6797393.112214,6793625.255153,6793625.255153
4914,6797388.848859,6793629.518509,6793629.518509
4915,6797384.583117,6793633.784250,6793633.784250
4916,6797380.314995,6793638.052373,6793638.052373
4917,6797376.044497,6793642.322871,6793642.322871
4918,6797371.771629,6793646.595738,6793646.595738
4919,6797367.496397,6793650.870971,6793650.870971
4920,6797363.218806,6793655.148562,6793655.148562
4921,6797358.938861,6793659.428507,6793659.428507
4922,6797354.656568,6793663.710799,6793663.710799
4923,6797350.371932,6793667.995435,6793667.995435
4924,6797346.084959,6793672.282408,6793672.282408
4925,6797341.795655,6793676.571713,6793676.571713
4926,6797337.504024,6793680.863344,6793680.863344
4927,6797333.210072,6793685.157296,6793685.157296
4928,6797328.913805,6793689.453563,6793689.453563
4929,6797324.615227,6793693.752140,6793693.752140
4930,6797320.314346,6793698.053022,6793698.053022
4931,6797316.011165,6793702.356203,6793702.356203
4932,6797311.705690,6793706.661677,6793706.661677
4933,6797307.397928,6793710.969439,6793710.969439
4934,6797303.087883,6793715.279484,6793715.279484
4935,6797298.775561,6793719.591806,6793719.591806
4936,6797294.460968,6793723.906400,6793723.906400
4937,6797290.144108,6793728.223260,6793728.223260
4938,6797285.824988,6793732.542380,6793732.542380
4939,6797281.503612,6793736.863755,6793736.863755
4940,6797277.179987,6793741.187381,6793741.187381
4941,6797272.854118,6793745.513250,6793745.513250
4942,6797268.526010,6793749.841358,6793749.841358
4943,6797264.195669,6793754.171699,6793754.171699
4944,6797259.863100,6793758.504267,6793758.504267
4945,6797255.528309,6793762.839058,6793762.839058
4946,6797251.191302,6793767.176065,6793767.176065
4947,6797246.852084,6793771.515284,6793771.515284
4948,6797242.510660,6793775.856708,6793775.856708
4949,6797238.167036,6793780.200332,6793780.200332
4950,6797233.821217,6793784.546150,6793784.546150
4951,6797229.473210,6793788.894157,6793788.894157
4952,6797225.123019,6793793.244348,6793793.244348
4953,6797220.770650,6793797.596717,6793797.596717
4954,6797216.416109,6793801.951258,6793801.951258
4955,6797212.059401,6793806.307966,6793806.307966
4956,6797207.700532,6793810.666835,6793810.666835
4957,6797203.339507,6793815.027860,6793815.027860
4958,6797198.976332,6793819.391036,6793819.391036
4959,6797194.611012,6793823.756355,6793823.756355
4960,6797190.243553,6793828.123814,6793828.123814
4961,6797185.873961,6793832.493407,6793832.493407
4962,6797181.502240,6793836.865127,6793836.865127
4963,6797177.128397,6793841.238970,6793841.238970
4964,6797172.752438,6793845.614930,6793845.614930
4965,6797168.374366,6793849.993001,6793849.993001
4966,6797163.994190,6793854.373178,6793854.373178
4967,6797159.611913,6793858.755455,6793858.755455
4968,6797155.227541,6793863.139826,6793863.139826
4969,6797150.841081,6793867.526286,6793867.526286
4970,6797146.452537,6793871.914830,6793871.914830
4971,6797142.061915,6793876.305452,6793876.305452
4972,6797137.669222,6793880.698146,6793880.698146
4973,6797133.274461,6793885.092907,6793885.092907
4974,6797128.877639,6793889.489728,6793889.489728
4975,6797124.478762,6793893.888605,6793893.888605
4976,6797120.077835,6793898.289532,6793898.289532
4977,6797115.674864,6793902.692504,6793902.692504
4978,6797111.269854,6793907.097514,6793907.097514
4979,6797106.862811,6793911.504557,6793911.504557
4980,6797102.453740,6793915.913627,6793915.913627
4981,6797098.042648,6793920.324720,6793920.324720
4982,6797093.629539,6793924.737828,6793924.737828
4983,6797089.214420,6793929.152948,6793929.152948
4984,6797084.797296,6793933.570072,6793933.570072
4985,6797080.378172,6793937.989196,6793937.989196
4986,6797075.957054,6793942.410313,6793942.410313
4987,6797071.533949,6793946.833419,6793946.833419
4988,6797067.108860,6793951.258507,6793951.258507
4989,6797062.681795,6793955.685572,6793955.685572
4990,6797058.252759,6793960.114609,6793960.114609
4991,6797053.821757,6793964.545611,6793964.545611
4992,6797049.388795,6793968.978573,6793968.978573
4993,6797044.953878,6793973.413489,6793973.413489
4994,6797040.517013,6793977.850354,6793977.850354
4995,6797036.078205,6793982.289162,6793982.289162
4996,6797031.637459,6793986.729908,6793986.729908
4997,6797027.194782,6793991.172586,6793991.172586
4998,6797022.750178,6793995.617189,6793995.617189
4999,6797018.303654,6794000.063713,6794000.063713
5000,6797013.855215,6794004.512152,6794004.512152
5001,6797009.404867,6794008.962500,6794008.962500
5002,6797004.952616,6794013.414752,6794013.414752
5003,6797000.498466,6794017.868901,6794017.868901
5004,6796996.042425,6794022.324943,6794022.324943
5005,6796991.584496,6794026.782871,6794026.782871
5006,6796987.124687,6794031.242680,6794031.242680
5007,6796982.663003,6794035.704364,6794035.704364
5008,6796978.199450,6794040.167918,6794040.167918
5009,6796973.734032,6794044.633335,6794044.633335
5010,6796969.266756,6794049.100611,6794049.100611
5011,6796964.797628,6794053.569739,6794053.569739
5012,6796960.326654,6794058.040714,6794058.040714
5013,6796955.853838,6794062.513530,6794062.513530
5014,6796951.379186,6794066.988181,6794066.988181
5015,6796946.902705,6794071.464662,6794071.464662
5016,6796942.424400,6794075.942967,6794075.942967
5017,6796937.944277,6794080.423091,6794080.423091
5018,6796933.462340,6794084.905027,6794084.905027
5019,6796928.978598,6794089.388770,6794089.388770
5020,6796924.493053,6794093.874314,6794093.874314
5021,6796920.005714,6794098.361654,6794098.361654
5022,6796915.516584,6794102.850783,6794102.850783
5023,6796911.025670,6794107.341697,6794107.341697
5024,6796906.532978,6794111.834389,6794111.834389
5025,6796902.038514,6794116.328854,6794116.328854
5026,6796897.542282,6794120.825085,6794120.825085
5027,6796893.044289,6794125.323078,6794125.323078
5028,6796888.544541,6794129.822827,6794129.822827
5029,6796884.043042,6794134.324325,6794134.324325
5030,6796879.539800,6794138.827567,6794138.827567
5031,6796875.034820,6794143.332548,6794143.332548
5032,6796870.528106,6794147.839261,6794147.839261
5033,6796866.019666,6794152.347701,6794152.347701
5034,6796861.509505,6794156.857863,6794156.857863
5035,6796856.997628,6794161.369739,6794161.369739
5036,6796852.484042,6794165.883326,6794165.883326
5037,6796847.968751,6794170.398616,6794170.398616
5038,6796843.451763,6794174.915605,6794174.915605
5039,6796838.933082,6794179.434286,6794179.434286
5040,6796834.412714,6794183.954653,6794183.954653
5041,6796829.890665,6794188.476702,6794188.476702
5042,6796825.366941,6794193.000426,6794193.000426
5043,6796820.841548,6794197.525819,6794197.525819
5044,6796816.314491,6794202.052876,6794202.052876
5045,6796811.785776,6794206.581591,6794206.581591
5046,6796807.255409,6794211.111959,6794211.111959
5047,6796802.723395,6794215.643972,6794215.643972
5048,6796798.189741,6794220.177626,6794220.177626
5049,6796793.654452,6794224.712916,6794224.712916
5050,6796789.117534,6794229.249834,6794229.249834
5051,6796784.578992,6794233.788376,6794233.788376
5052,6796780.038833,6794238.328535,6794238.328535
5053,6796775.497062,6794242.870306,6794242.870306
5054,6796770.953685,6794247.413683,6794247.413683
5055,6796766.408707,6794251.958660,6794251.958660
5056,6796761.862135,6794256.505232,6794256.505232
5057,6796757.313975,6794261.053393,6794261.053393
5058,6796752.764231,6794265.603136,6794265.603136
5059,6796748.212911,6794270.154457,6794270.154457
5060,6796743.660019,6794274.707349,6794274.707349
5061,6796739.105561,6794279.261806,6794279.261806
5062,6796734.549544,6794283.817823,6794283.817823
5063,6796729.991973,6794288.375395,6794288.375395
5064,6796725.432854,6794292.934514,6794292.934514
5065,6796720.872192,6794297.495176,6794297.495176
5066,6796716.309993,6794302.057374,6794302.057374
5067,6796711.746264,6794306.621103,6794306.621103
5068,6796707.181010,6794311.186357,6794311.186357
5069,6796702.614237,6794315.753131,6794315.753131
5070,6796698.045950,6794320.321417,6794320.321417
5071,6796693.476156,6794324.891211,6794324.891211
5072,6796688.904860,6794329.462507,6794329.462507
5073,6796684.332068,6794334.035299,6794334.035299
5074,6796679.757786,6794338.609581,6794338.609581
5075,6796675.182020,6794343.185347,6794343.185347
5076,6796670.604775,6794347.762592,6794347.762592
5077,6796666.026058,6794352.341310,6794352.341310
5078,6796661.445874,6794356.921494,6794356.921494
5079,6796656.864228,6794361.503139,6794361.503139
5080,6796652.281128,6794366.086240,6794366.086240
5081,6796647.696578,6794370.670789,6794370.670789
5082,6796643.110585,6794375.256783,6794375.256783
5083,6796638.523154,6794379.844214,6794379.844214
5084,6796633.934291,6794384.433077,6794384.433077
5085,6796629.344002,6794389.023366,6794389.023366
5086,6796624.752293,6794393.615075,6794393.615075
5087,6796620.159169,6794398.208198,6794398.208198
